"Type;""Id"";""FirstName"";""LastName"";""City"";""Country"";""Phone"";""OrderDate"";""TotalAmount"";""OrderNumber"";""UnitPrice"";""Quantity"";""ProductName"";""Package"";""IsDiscontinued""",,,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""20/04/2018"";""1570"";12","5;45;""Scottish Longbreads"";""10 boxes x 8 pieces"";0",
"Supplier;14;""Formaggi Fortini s.r.l."";""Elio Rossi"";""Ravenna"";""Italy"";""(0544) 60323"";""(0544) 60603"";""20/04/2018"";""1570"";12","5;50;""Gorgonzola Telino"";""12 - 100 g pkgs"";0",,
"Supplier;1;""Exotic Liquids"";""Charlotte Cooper"";""London"";""UK"";""(171) 555-2222"";""NULL"";""20/04/2018"";""1570"";19;3;""Chang"";""24 - 12 oz bottles"";0",,,
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""25/10/2018"";""452","9"";28","5;5;""Sirop d'Ã©rable"";""24 - 500 ml bottles"";0",
"Supplier;23;""Karkki Oy"";""Anne Heikkonen"";""Lappeenranta"";""Finland"";""(953) 10956"";""NULL"";""25/10/2018"";""452","9"";20;10;""Maxilaku"";""24 - 50 g pkgs"";0",,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""25/10/2018"";""452","9"";9","2;12;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0"
"Supplier;1;""Exotic Liquids"";""Charlotte Cooper"";""London"";""UK"";""(171) 555-2222"";""NULL"";""16/01/2018"";""450"";18;25;""Chai"";""10 boxes x 20 bags"";0",,,
"Supplier;4;""Tokyo Traders"";""Yoshi Nagase"";""Tokyo"";""Japan"";""(03) 3555-5011"";""NULL"";""21/05/2018"";""88"";10;5;""Longlife Tofu"";""5 kg pkg"";0",,,
"Supplier;21;""Lyngbysild"";""Niels Petersen"";""Lyngby"";""Denmark"";""43844108"";""43844115"";""21/05/2018"";""88"";9","5;4;""Rogede sild"";""1k pkg."";0",,
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""18/12/2017"";""493"";49","3;10;""Tarte au sucre"";""48 pies"";0",,
"Supplier;14;""Formaggi Fortini s.r.l."";""Elio Rossi"";""Ravenna"";""Italy"";""(0544) 60323"";""(0544) 60603"";""06/02/2018"";""1434"";34","8;15;""Mozzarella di Giovanni"";""24 - 200 g pkgs"";0",,
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""06/02/2018"";""1434"";45","6;20;""RÃ¶ssle Sauerkraut"";""25 - 825 g cans"";1",,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""03/06/2018"";""2310"";12","5;40;""Scottish Longbreads"";""10 boxes x 8 pieces"";0",
"Supplier;3;""Grandma Kelly's Homestead"";""Regina Murphy"";""Ann Arbor"";""USA"";""(313) 555-5735"";""(313) 555-3349)"";""03/06/2018"";""2310"";30;35;""Uncle Bob's Organic Dried Pears"";""12 - 1 lb pkgs"";0",,,
"Supplier;1;""Exotic Liquids"";""Charlotte Cooper"";""London"";""UK"";""(171) 555-2222"";""NULL"";""03/06/2018"";""2310"";19;40;""Chang"";""24 - 12 oz bottles"";0",,,
"Supplier;28;""Gai pÃ¢turage"";""Eliane Noz"";""Annecy"";""France"";""38.76.98.06"";""38.76.98.58"";""10/07/2018"";""1255","8"";55;15;""Raclette Courdavault"";""5 kg pkg"";0",,
"Supplier;11;""Heli SÃ¼ÃŸwaren GmbH & Co. KG"";""Petra Winkler"";""Berlin"";""Germany"";""(010) 9984510"";""NULL"";""10/07/2018"";""1255","8"";14;15;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""10/07/2018"";""1255","8"";9","2;24;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0"
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""17/07/2018"";""187"";15;5;""Outback Lager"";""24 - 355 ml bottles"";0",,
"Supplier;11;""Heli SÃ¼ÃŸwaren GmbH & Co. KG"";""Petra Winkler"";""Berlin"";""Germany"";""(010) 9984510"";""NULL"";""17/07/2018"";""187"";14;5;""NuNuCa NuÃŸ-Nougat-Creme"";""20 - 450 g glasses"";0",,,
"Supplier;6;""Mayumi's"";""Mayumi Ohno"";""Osaka"";""Japan"";""(06) 431-7877"";""NULL"";""17/07/2018"";""187"";6;7;""Konbu"";""2 kg box"";0",,,
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""02/09/2018"";""2630","95"";123","79;10;""ThÃ¼ringer Rostbratwurst"";""50 bags x 30 sausgs"";1",
"Supplier;11;""Heli SÃ¼ÃŸwaren GmbH & Co. KG"";""Petra Winkler"";""Berlin"";""Germany"";""(010) 9984510"";""NULL"";""02/09/2018"";""2630","95"";31","23;35;""GumbÃ¤r GummibÃ¤rchen"";""100 - 250 g bags"";0",
"Supplier;1;""Exotic Liquids"";""Charlotte Cooper"";""London"";""UK"";""(171) 555-2222"";""NULL"";""02/09/2018"";""2630","95"";10;30;""Aniseed Syrup"";""12 - 550 ml bottles"";0",,
"Supplier;23;""Karkki Oy"";""Anne Heikkonen"";""Lappeenranta"";""Finland"";""(953) 10956"";""NULL"";""20/09/2018"";""729","5"";20;15;""Maxilaku"";""24 - 50 g pkgs"";0",,
"Supplier;22;""Zaanse Snoepfabriek"";""Dirk Luchte"";""Zaandam"";""Netherlands"";""(12345) 1212"";""(12345) 1210"";""20/09/2018"";""729","5"";9","5;21;""Zaanse koeken"";""10 - 4 oz boxes"";0",
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""20/09/2018"";""729","5"";9","2;25;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0"
"Supplier;25;""Ma Maison"";""Jean-Guy Lauzon"";""MontrÃ©al"";""Canada"";""(514) 555-9022"";""NULL"";""27/09/2018"";""988","4"";7","45;32;""TourtiÃ¨re"";""16 pies"";0",
"Supplier;23;""Karkki Oy"";""Anne Heikkonen"";""Lappeenranta"";""Finland"";""(953) 10956"";""NULL"";""27/09/2018"";""988","4"";20;20;""Maxilaku"";""24 - 50 g pkgs"";0",,
"Supplier;20;""Leka Trading"";""Chandra Leka"";""Singapore"";""Singapore"";""555-8787"";""NULL"";""27/09/2018"";""988","4"";14;25;""Singaporean Hokkien Fried Mee"";""32 - 1 kg pkgs"";1",,
"Supplier;10;""Refrescos Americanas LTDA"";""Carlos Diaz"";""Sao Paulo"";""Brazil"";""(11) 555 4640"";""NULL"";""15/03/2019"";""45"";4","5;10;""GuaranÃ¡ FantÃ¡stica"";""12 - 355 ml cans"";1",,
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""09/10/2018"";""2898"";7","75;120;""RhÃ¶nbrÃ¤u Klosterbier"";""24 - 0.5 l bottles"";0",,
"Supplier;15;""Norske Meierier"";""Beate Vileid"";""Sandvika"";""Norway"";""(0)2-953010"";""NULL"";""09/10/2018"";""2898"";36;50;""Gudbrandsdalsost"";""10 kg pkg"";0",,,
"Supplier;6;""Mayumi's"";""Mayumi Ohno"";""Osaka"";""Japan"";""(06) 431-7877"";""NULL"";""09/10/2018"";""2898"";6;28;""Konbu"";""2 kg box"";0",,,
"Supplier;21;""Lyngbysild"";""Niels Petersen"";""Lyngby"";""Denmark"";""43844108"";""43844115"";""23/12/2018"";""108"";12;9;""Spegesild"";""4 - 450 g glasses"";0",,,
"Supplier;14;""Formaggi Fortini s.r.l."";""Elio Rossi"";""Ravenna"";""Italy"";""(0544) 60323"";""(0544) 60603"";""15/01/2019"";""69","6"";34","8;2;""Mozzarella di Giovanni"";""24 - 200 g pkgs"";0",
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""21/01/2019"";""686"";7","75;30;""RhÃ¶nbrÃ¤u Klosterbier"";""24 - 0.5 l bottles"";0",,
"Supplier;4;""Tokyo Traders"";""Yoshi Nagase"";""Tokyo"";""Japan"";""(03) 3555-5011"";""NULL"";""21/01/2019"";""686"";10;20;""Longlife Tofu"";""5 kg pkg"";0",,,
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""21/01/2019"";""686"";28","5;7;""Sirop d'Ã©rable"";""24 - 500 ml bottles"";0",,
"Supplier;10;""Refrescos Americanas LTDA"";""Carlos Diaz"";""Sao Paulo"";""Brazil"";""(11) 555 4640"";""NULL"";""21/01/2019"";""686"";4","5;12;""GuaranÃ¡ FantÃ¡stica"";""12 - 355 ml cans"";1",,
"Supplier;9;""PB KnÃ¤ckebrÃ¶d AB"";""Lars Peterson"";""GÃ¶teborg"";""Sweden"";""031-987 65 43"";""031-987 65 91"";""07/01/2018"";""1260"";21;40;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""07/01/2018"";""1260"";10;42;""Sir Rodney's Scones"";""24 pkgs. x 4 pieces"";0",,
"Supplier;15;""Norske Meierier"";""Beate Vileid"";""Sandvika"";""Norway"";""(0)2-953010"";""NULL"";""05/06/2018"";""1477"";21","5;12;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Supplier;28;""Gai pÃ¢turage"";""Eliane Noz"";""Annecy"";""France"";""38.76.98.06"";""38.76.98.58"";""05/06/2018"";""1477"";34;15;""Camembert Pierrot"";""15 - 300 g rounds"";0",,,
"Supplier;14;""Formaggi Fortini s.r.l."";""Elio Rossi"";""Ravenna"";""Italy"";""(0544) 60323"";""(0544) 60603"";""05/06/2018"";""1477"";12","5;50;""Gorgonzola Telino"";""12 - 100 g pkgs"";0",,
"Supplier;9;""PB KnÃ¤ckebrÃ¶d AB"";""Lars Peterson"";""GÃ¶teborg"";""Sweden"";""031-987 65 43"";""031-987 65 91"";""05/06/2018"";""1477"";21;4;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,,
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""18/08/2018"";""975"";15;12;""Outback Lager"";""24 - 355 ml bottles"";0",,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""18/08/2018"";""975"";12","5;20;""Scottish Longbreads"";""10 boxes x 8 pieces"";0",
"Supplier;20;""Leka Trading"";""Chandra Leka"";""Singapore"";""Singapore"";""555-8787"";""NULL"";""18/08/2018"";""975"";46;5;""Ipoh Coffee"";""16 - 500 g tins"";0",,,
"Supplier;5;""Cooperativa de Quesos 'Las Cabras'"";""Antonio del Valle Saavedra"";""Oviedo"";""Spain"";""(98) 598 76 54"";""NULL"";""18/08/2018"";""975"";21;15;""Queso Cabrales"";""1 kg pkg"";0",,,
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""05/04/2019"";""5218"";33","25;130;""Wimmers gute SemmelknÃ¶del"";""20 bags x 4 pieces"";0",,
"Supplier;23;""Karkki Oy"";""Anne Heikkonen"";""Lappeenranta"";""Finland"";""(953) 10956"";""NULL"";""05/04/2019"";""5218"";16","25;22;""Valkoinen suklaa"";""12 - 100 g bars"";0",,
"Supplier;19;""New England Seafood Cannery"";""Robb Merchant"";""Boston"";""USA"";""(617) 555-3267"";""(617) 555-3389"";""05/04/2019"";""5218"";9","65;40;""Jack's New England Clam Chowder"";""12 - 12 oz cans"";0",,
"Supplier;1;""Exotic Liquids"";""Charlotte Cooper"";""London"";""UK"";""(171) 555-2222"";""NULL"";""05/04/2019"";""5218"";19;8;""Chang"";""24 - 12 oz bottles"";0",,,
"Supplier;25;""Ma Maison"";""Jean-Guy Lauzon"";""MontrÃ©al"";""Canada"";""(514) 555-9022"";""NULL"";""03/01/2018"";""120"";24;5;""PÃ¢tÃ© chinois"";""24 boxes x 2 pies"";0",,,
"Supplier;18;""Aux joyeux ecclÃ©siastiques"";""GuylÃ¨ne Nodier"";""Paris"";""France"";""(1) 03.83.00.68"";""(1) 03.83.00.62"";""04/02/2018"";""636"";18;20;""Chartreuse verte"";""750 cc per bottle"";0",,,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""04/02/2018"";""636"";9","2;30;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0",
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""16/04/2018"";""3463"";49","3;20;""Tarte au sucre"";""48 pies"";0",,
"Supplier;17;""Svensk SjÃ¶fÃ¶da AB"";""Michael BjÃ¶rn"";""Stockholm"";""Sweden"";""08-123 45 67"";""NULL"";""16/04/2018"";""3463"";19;40;""Inlagd Sill"";""24 - 250 g  jars"";0",,,
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""16/04/2018"";""3463"";17","45;20;""Pavlova"";""32 - 500 g boxes"";0",
"Supplier;5;""Cooperativa de Quesos 'Las Cabras'"";""Antonio del Valle Saavedra"";""Oviedo"";""Spain"";""(98) 598 76 54"";""NULL"";""16/04/2018"";""3463"";38;36;""Queso Manchego La Pastora"";""10 - 500 g pkgs"";0",,,
"Supplier;15;""Norske Meierier"";""Beate Vileid"";""Sandvika"";""Norway"";""(0)2-953010"";""NULL"";""08/06/2018"";""344"";21","5;16;""Flotemysost"";""10 - 500 g pkgs"";0",,
"Supplier;24;""G'day"," Mate"";""Wendy Mackenzie"";""Sydney"";""Australia"";""(02) 555-5914"";""(02) 555-4873"";""09/03/2019"";""1309","5"";53;24;""Manjimup Dried Apples"";""50 - 300 g pkgs"";0",
"Supplier;15;""Norske Meierier"";""Beate Vileid"";""Sandvika"";""Norway"";""(0)2-953010"";""NULL"";""09/03/2019"";""1309","5"";2","5;15;""Geitost"";""500 g"";0",
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""28/11/2017"";""317","75"";7","75;21;""RhÃ¶nbrÃ¤u Klosterbier"";""24 - 0.5 l bottles"";0",
"Supplier;6;""Mayumi's"";""Mayumi Ohno"";""Osaka"";""Japan"";""(06) 431-7877"";""NULL"";""28/11/2017"";""317","75"";15","5;10;""Genen Shouyu"";""24 - 250 ml bottles"";0",
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""06/12/2017"";""807","38"";13;20;""Original Frankfurter grÃ¼ne SoÃŸe"";""12 boxes"";0",,
"Supplier;16;""Bigfoot Breweries"";""Cheryl Saylor"";""Bend"";""USA"";""(503) 555-9931"";""NULL"";""06/12/2017"";""807","38"";18;20;""Steeleye Stout"";""24 - 12 oz bottles"";0",,
"Supplier;11;""Heli SÃ¼ÃŸwaren GmbH & Co. KG"";""Petra Winkler"";""Berlin"";""Germany"";""(010) 9984510"";""NULL"";""06/12/2017"";""807","38"";31","23;6;""GumbÃ¤r GummibÃ¤rchen"";""100 - 250 g bags"";0",
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""28/03/2019"";""4722","3"";12","5;55;""Scottish Longbreads"";""10 boxes x 8 pieces"";0"
"Supplier;25;""Ma Maison"";""Jean-Guy Lauzon"";""MontrÃ©al"";""Canada"";""(514) 555-9022"";""NULL"";""28/03/2019"";""4722","3"";24;4;""PÃ¢tÃ© chinois"";""24 boxes x 2 pies"";0",,
"Supplier;24;""G'day"," Mate"";""Wendy Mackenzie"";""Sydney"";""Australia"";""(02) 555-5914"";""(02) 555-4873"";""28/03/2019"";""4722","3"";32","8;25;""Perth Pasties"";""48 pieces"";1"
"Supplier;19;""New England Seafood Cannery"";""Robb Merchant"";""Boston"";""USA"";""(617) 555-3267"";""(617) 555-3389"";""28/03/2019"";""4722","3"";9","65;12;""Jack's New England Clam Chowder"";""12 - 12 oz cans"";0",
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""28/03/2019"";""4722","3"";39;77;""Alice Mutton"";""20 - 1 kg tins"";1",
"Supplier;10;""Refrescos Americanas LTDA"";""Carlos Diaz"";""Sao Paulo"";""Brazil"";""(11) 555 4640"";""NULL"";""05/02/2018"";""382","5"";4","5;15;""GuaranÃ¡ FantÃ¡stica"";""12 - 355 ml cans"";1",
"Supplier;9;""PB KnÃ¤ckebrÃ¶d AB"";""Lars Peterson"";""GÃ¶teborg"";""Sweden"";""031-987 65 43"";""031-987 65 91"";""05/02/2018"";""382","5"";21;15;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""23/07/2018"";""8891"";49","3;20;""Tarte au sucre"";""48 pies"";0",,
"Supplier;18;""Aux joyeux ecclÃ©siastiques"";""GuylÃ¨ne Nodier"";""Paris"";""France"";""(1) 03.83.00.68"";""(1) 03.83.00.62"";""23/07/2018"";""8891"";263","5;30;""CÃ´te de Blaye"";""12 - 75 cl bottles"";0",,
"Supplier;26;""Pasta Buttini s.r.l."";""Giovanni Giudici"";""Salerno"";""Italy"";""(089) 6547665"";""(089) 6547667"";""06/01/2019"";""796","5"";19","5;15;""Ravioli Angelo"";""24 - 250 g pkgs"";0",
"Supplier;6;""Mayumi's"";""Mayumi Ohno"";""Osaka"";""Japan"";""(06) 431-7877"";""NULL"";""06/01/2019"";""796","5"";6;84;""Konbu"";""2 kg box"";0",,
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""21/03/2019"";""45"";15;3;""Outback Lager"";""24 - 355 ml bottles"";0",,
"Supplier;9;""PB KnÃ¤ckebrÃ¶d AB"";""Lars Peterson"";""GÃ¶teborg"";""Sweden"";""031-987 65 43"";""031-987 65 91"";""08/02/2018"";""530","4"";21;20;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""08/02/2018"";""530","4"";9","2;12;""Teatime Chocolate Biscuits"";""10 boxes x 12 pieces"";0"
"Supplier;4;""Tokyo Traders"";""Yoshi Nagase"";""Tokyo"";""Japan"";""(03) 3555-5011"";""NULL"";""13/07/2018"";""572","1"";10;15;""Longlife Tofu"";""5 kg pkg"";0",,
"Supplier;2;""New Orleans Cajun Delights"";""Shelley Burke"";""New Orleans"";""USA"";""(100) 555-4822"";""NULL)"";""13/07/2018"";""572","1"";21","05;2;""Louisiana Fiery Hot Pepper Sauce"";""32 - 8 oz bottles"";0",
"Supplier;1;""Exotic Liquids"";""Charlotte Cooper"";""London"";""UK"";""(171) 555-2222"";""NULL"";""13/07/2018"";""572","1"";19;20;""Chang"";""24 - 12 oz bottles"";0",,
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""21/10/2018"";""427","5"";28","5;15;""Sirop d'Ã©rable"";""24 - 500 ml bottles"";0",
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""13/12/2018"";""155"";7","75;20;""RhÃ¶nbrÃ¤u Klosterbier"";""24 - 0.5 l bottles"";0",,
"Supplier;15;""Norske Meierier"";""Beate Vileid"";""Sandvika"";""Norway"";""(0)2-953010"";""NULL"";""06/03/2018"";""956","9"";2","5;8;""Geitost"";""500 g"";0",
"Supplier;11;""Heli SÃ¼ÃŸwaren GmbH & Co. KG"";""Petra Winkler"";""Berlin"";""Germany"";""(010) 9984510"";""NULL"";""06/03/2018"";""956","9"";31","23;30;""GumbÃ¤r GummibÃ¤rchen"";""100 - 250 g bags"";0",
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""23/03/2018"";""4825"";15;50;""Outback Lager"";""24 - 355 ml bottles"";0",,
"Supplier;28;""Gai pÃ¢turage"";""Eliane Noz"";""Annecy"";""France"";""38.76.98.06"";""38.76.98.58"";""23/03/2018"";""4825"";55;25;""Raclette Courdavault"";""5 kg pkg"";0",,,
"Supplier;3;""Grandma Kelly's Homestead"";""Regina Murphy"";""Ann Arbor"";""USA"";""(313) 555-5735"";""(313) 555-3349)"";""23/03/2018"";""4825"";30;90;""Uncle Bob's Organic Dried Pears"";""12 - 1 lb pkgs"";0",,,
"Supplier;24;""G'day"," Mate"";""Wendy Mackenzie"";""Sydney"";""Australia"";""(02) 555-5914"";""(02) 555-4873"";""01/05/2018"";""1459"";7;25;""Filo Mix"";""16 - 2 kg boxes"";0",,
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""01/05/2018"";""1459"";45","6;20;""RÃ¶ssle Sauerkraut"";""25 - 825 g cans"";1",,
"Supplier;6;""Mayumi's"";""Mayumi Ohno"";""Osaka"";""Japan"";""(06) 431-7877"";""NULL"";""01/05/2018"";""1459"";23","25;16;""Tofu"";""40 - 100 g pkgs"";0",,
"Supplier;19;""New England Seafood Cannery"";""Robb Merchant"";""Boston"";""USA"";""(617) 555-3267"";""(617) 555-3389"";""12/01/2019"";""1353","6"";9","65;4;""Jack's New England Clam Chowder"";""12 - 12 oz cans"";0",
"Supplier;5;""Cooperativa de Quesos 'Las Cabras'"";""Antonio del Valle Saavedra"";""Oviedo"";""Spain"";""(98) 598 76 54"";""NULL"";""12/01/2019"";""1353","6"";21;15;""Queso Cabrales"";""1 kg pkg"";0",,
"Supplier;3;""Grandma Kelly's Homestead"";""Regina Murphy"";""Ann Arbor"";""USA"";""(313) 555-5735"";""(313) 555-3349)"";""12/01/2019"";""1353","6"";25;40;""Grandma's Boysenberry Spread"";""12 - 8 oz jars"";0",,
"Supplier;17;""Svensk SjÃ¶fÃ¶da AB"";""Michael BjÃ¶rn"";""Stockholm"";""Sweden"";""08-123 45 67"";""NULL"";""26/02/2018"";""570"";19;30;""Inlagd Sill"";""24 - 250 g  jars"";0",,,
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""20/03/2018"";""10164","8"";49","3;48;""Tarte au sucre"";""48 pies"";0",
"Supplier;20;""Leka Trading"";""Chandra Leka"";""Singapore"";""Singapore"";""555-8787"";""NULL"";""20/03/2018"";""10164","8"";19","45;24;""Gula Malacca"";""20 - 2 kg bags"";0",
"Supplier;20;""Leka Trading"";""Chandra Leka"";""Singapore"";""Singapore"";""555-8787"";""NULL"";""20/03/2018"";""10164","8"";46;40;""Ipoh Coffee"";""16 - 500 g tins"";0",,
"Supplier;12;""Plutzer LebensmittelgroÃŸmÃ¤rkte AG"";""Martin Bein"";""Frankfurt"";""Germany"";""(069) 992755"";""NULL"";""20/03/2018"";""10164","8"";123","79;40;""ThÃ¼ringer Rostbratwurst"";""50 bags x 30 sausgs"";1",
"Supplier;1;""Exotic Liquids"";""Charlotte Cooper"";""London"";""UK"";""(171) 555-2222"";""NULL"";""20/03/2018"";""10164","8"";18;30;""Chai"";""10 boxes x 20 bags"";0",,
"Supplier;4;""Tokyo Traders"";""Yoshi Nagase"";""Tokyo"";""Japan"";""(03) 3555-5011"";""NULL"";""18/06/2018"";""1132","35"";10;35;""Longlife Tofu"";""5 kg pkg"";0",,
"Supplier;26;""Pasta Buttini s.r.l."";""Giovanni Giudici"";""Salerno"";""Italy"";""(089) 6547665"";""(089) 6547667"";""18/06/2018"";""1132","35"";38;20;""Gnocchi di nonna Alice"";""24 - 250 g pkgs"";0",,
"Supplier;25;""Ma Maison"";""Jean-Guy Lauzon"";""MontrÃ©al"";""Canada"";""(514) 555-9022"";""NULL"";""18/06/2018"";""1132","35"";7","45;3;""TourtiÃ¨re"";""16 pies"";0",
"Supplier;9;""PB KnÃ¤ckebrÃ¶d AB"";""Lars Peterson"";""GÃ¶teborg"";""Sweden"";""031-987 65 43"";""031-987 65 91"";""20/08/2018"";""735"";21;35;""Gustaf's KnÃ¤ckebrÃ¶d"";""24 - 500 g pkgs"";0",,,
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""16/09/2018"";""2083","4"";39;16;""Alice Mutton"";""20 - 1 kg tins"";1",
"Supplier;7;""Pavlova"," Ltd."";""Ian Devling"";""Melbourne"";""Australia"";""(03) 444-2343"";""(03) 444-6588"";""16/09/2018"";""2083","4"";17","45;12;""Pavlova"";""32 - 500 g boxes"";0"
"Supplier;3;""Grandma Kelly's Homestead"";""Regina Murphy"";""Ann Arbor"";""USA"";""(313) 555-5735"";""(313) 555-3349)"";""16/09/2018"";""2083","4"";25;50;""Grandma's Boysenberry Spread"";""12 - 8 oz jars"";0",,
"Supplier;14;""Formaggi Fortini s.r.l."";""Elio Rossi"";""Ravenna"";""Italy"";""(0544) 60323"";""(0544) 60603"";""25/11/2018"";""4769"";34","8;50;""Mozzarella di Giovanni"";""24 - 200 g pkgs"";0",,
"Supplier;8;""Specialty Biscuits"," Ltd."";""Peter Wilson"";""Manchester"";""UK"";""(161) 555-4448"";""NULL"";""25/11/2018"";""4769"";12","5;80;""Scottish Longbreads"";""10 boxes x 8 pieces"";0",
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""25/11/2018"";""4769"";49","3;30;""Tarte au sucre"";""48 pies"";0",,
"Supplier;14;""Formaggi Fortini s.r.l."";""Elio Rossi"";""Ravenna"";""Italy"";""(0544) 60323"";""(0544) 60603"";""25/11/2018"";""4769"";12","5;44;""Gorgonzola Telino"";""12 - 100 g pkgs"";0",,
"Supplier;29;""ForÃªts d'Ã©rables"";""Chantal Goulet"";""Ste-Hyacinthe"";""Canada"";""(514) 555-2955"";""(514) 555-2921"";""06/03/2019"";""405","75"";28","5;4;""Sirop d'Ã©rable"";""24 - 500 ml bottles"";0",
